"No.","Time","Source","Destination","Protocol","Length","Info"
"11644","29.098846102","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","164","54151  >  45027 Len=102"
"11645","29.100324107","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","1219","45027  >  54151 Len=1157"
"11646","29.102421738","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","104","45027  >  54151 Len=42"
"11647","29.102503729","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1166","54151  >  45027 Len=1104"
"11648","29.103671420","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1166","54151  >  45027 Len=1104"
"11649","29.103671494","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1166","54151  >  45027 Len=1104"
"11650","29.103671534","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1166","54151  >  45027 Len=1104"
"11651","29.103671567","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1166","54151  >  45027 Len=1104"
"11652","29.104726307","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11653","29.104726400","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11654","29.106871524","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11655","29.106871714","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11656","29.106922067","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","1141","45027  >  54151 Len=1079"
"11657","29.109009551","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11658","29.111562012","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","1141","45027  >  54151 Len=1079"
"11659","29.114357410","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","132","54151  >  45027 Len=70"
"11660","29.115580090","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11661","29.115580378","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11662","29.115580408","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11663","29.115580433","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
"11664","29.115580456","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","175","54151  >  45027 Len=113"
"11665","29.116847684","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","1167","54151  >  45027 Len=1105"
