"No.","Time","Source","Destination","Protocol","Length","Info"
"61","0.371025","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","796","61402  >  19305 Len=734"
"62","0.388278","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","652","61402  >  19305 Len=590"
"63","0.390741","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","810","61402  >  19305 Len=748"
"64","0.393032","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","811","61402  >  19305 Len=749"
"65","0.427007","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"66","0.430697","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","469","61402  >  19305 Len=407"
"67","0.432486","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","835","61402  >  19305 Len=773"
"68","0.435848","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","836","61402  >  19305 Len=774"
"69","0.476408","PtInovac_35:65:2f","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/00:06:91:35:65:2f  Cost = 0  Port = 0x8001"
"70","0.477737","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"71","0.477738","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"72","0.480068","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","140","61402  >  19305 Len=78"
"73","0.497000","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","778","61402  >  19305 Len=716"
"74","0.497086","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","779","61402  >  19305 Len=717"
"75","0.501909","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1142","61402  >  19305 Len=1080"
"76","0.503084","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1143","61402  >  19305 Len=1081"
"77","0.508453","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1143","61402  >  19305 Len=1081"
"78","0.514592","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1143","61402  >  19305 Len=1081"
"79","0.519923","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1143","61402  >  19305 Len=1081"
"80","0.526842","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","539","61402  >  19305 Len=477"
"81","0.528809","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","896","61402  >  19305 Len=834"
"82","0.558513","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","657","61402  >  19305 Len=595"
"83","0.560858","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","748","61402  >  19305 Len=686"
"84","0.563108","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","749","61402  >  19305 Len=687"
"85","0.579986","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"86","0.590210","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","618","61402  >  19305 Len=556"
"87","0.591980","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","954","61402  >  19305 Len=892"
"88","0.595146","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","954","61402  >  19305 Len=892"
"89","0.604004","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","151","61402  >  19305 Len=89"
"90","0.623963","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","101","61402  >  19305 Len=39"
"91","0.630584","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"92","0.654021","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1063","61402  >  19305 Len=1001"
"93","0.654061","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1063","61402  >  19305 Len=1001"
"94","0.658568","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1159","61402  >  19305 Len=1097"
"95","0.665078","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1159","61402  >  19305 Len=1097"
"96","0.670755","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1159","61402  >  19305 Len=1097"
"97","0.676120","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1160","61402  >  19305 Len=1098"
"98","0.682359","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"99","0.696042","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","484","61402  >  19305 Len=422"
"100","0.698175","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1223","61402  >  19305 Len=1161"
"101","0.726658","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","589","61402  >  19305 Len=527"
"102","0.729095","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","885","61402  >  19305 Len=823"
"103","0.731167","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","885","61402  >  19305 Len=823"
"104","0.733322","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"105","0.743122","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","108","61402  >  19305 Len=46"
"106","0.759492","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","722","61402  >  19305 Len=660"
"107","0.761459","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","976","61402  >  19305 Len=914"
"108","0.765051","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","976","61402  >  19305 Len=914"
"109","0.784600","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"110","0.823882","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","842","61402  >  19305 Len=780"
"111","0.823926","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","843","61402  >  19305 Len=781"
"112","0.829127","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1244","61402  >  19305 Len=1182"
"113","0.830295","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1245","61402  >  19305 Len=1183"
"114","0.835973","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"115","0.836554","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1245","61402  >  19305 Len=1183"
"116","0.843204","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1245","61402  >  19305 Len=1183"
"117","0.856057","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","435","61402  >  19305 Len=373"
"118","0.857980","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1063","61402  >  19305 Len=1001"
"119","0.864888","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","191","61402  >  19305 Len=129"
"120","0.884433","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","194","61402  >  19305 Len=132"
"121","0.886906","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"122","0.887122","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","597","61402  >  19305 Len=535"
"123","0.889422","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","815","61402  >  19305 Len=753"
"124","0.892550","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","816","61402  >  19305 Len=754"
"125","0.905118","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","190","61402  >  19305 Len=128"
"126","0.925054","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","182","61402  >  19305 Len=120"
"127","0.930612","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","648","61402  >  19305 Len=586"
"128","0.933056","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","826","61402  >  19305 Len=764"
"129","0.935374","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","826","61402  >  19305 Len=764"
"130","0.937645","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"131","0.944223","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","184","61402  >  19305 Len=122"
"132","0.964962","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","183","61402  >  19305 Len=121"
"133","0.966299","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","116","61402  >  19305 Len=54"
"134","0.984330","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","176","61402  >  19305 Len=114"
"135","0.988383","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"136","0.996118","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","906","61402  >  19305 Len=844"
"137","0.996149","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","906","61402  >  19305 Len=844"
"138","1.000977","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1128","61402  >  19305 Len=1066"
"139","1.002102","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1128","61402  >  19305 Len=1066"
"140","1.004266","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","177","61402  >  19305 Len=115"
"141","1.009041","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1128","61402  >  19305 Len=1066"
"142","1.014271","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1128","61402  >  19305 Len=1066"
"143","1.019833","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1129","61402  >  19305 Len=1067"
"144","1.024061","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","172","61402  >  19305 Len=110"
"145","1.025933","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","360","61402  >  19305 Len=298"
"146","1.027762","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1024","61402  >  19305 Len=962"
"147","1.039572","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","120","19305  >  61402 Len=58"
"148","1.044109","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","174","61402  >  19305 Len=112"
"149","1.051745","192.168.1.69","239.255.255.250","UDP","501","1069  >  8082 Len=459"
"150","1.059272","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","574","61402  >  19305 Len=512"
"151","1.061405","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","769","61402  >  19305 Len=707"
"152","1.063464","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","770","61402  >  19305 Len=708"
"153","1.064039","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","177","61402  >  19305 Len=115"
"154","1.083934","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","170","61402  >  19305 Len=108"
"155","1.090271","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","132","19305  >  61402 Len=70"
"156","1.090679","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1026","61402  >  19305 Len=964"
"157","1.091907","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","566","61402  >  19305 Len=504"
"158","1.093667","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","808","61402  >  19305 Len=746"
"159","1.097989","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","809","61402  >  19305 Len=747"
"160","1.100027","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","92","19305  >  61402 Len=30"
"161","1.103835","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","170","61402  >  19305 Len=108"
"162","1.124237","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","173","61402  >  19305 Len=111"
"163","1.141521","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","124","19305  >  61402 Len=62"
"164","1.144520","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","174","61402  >  19305 Len=112"
"165","1.156878","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","840","61402  >  19305 Len=778"
"166","1.156900","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","840","61402  >  19305 Len=778"
"167","1.161312","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1008","61402  >  19305 Len=946"
"168","1.162383","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1008","61402  >  19305 Len=946"
"169","1.164073","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","181","61402  >  19305 Len=119"
"170","1.168252","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1008","61402  >  19305 Len=946"
"171","1.173703","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1009","61402  >  19305 Len=947"
"172","1.184640","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","181","61402  >  19305 Len=119"
"173","1.187464","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","484","61402  >  19305 Len=422"
"174","1.189477","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","1126","61402  >  19305 Len=1064"
"175","1.189999","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","200","19305  >  61402 Len=138"
"176","1.192178","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"177","1.204548","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","181","61402  >  19305 Len=119"
"178","1.221976","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","476","61402  >  19305 Len=414"
"179","1.224106","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","181","61402  >  19305 Len=119"
"180","1.226191","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","697","61402  >  19305 Len=635"
"181","1.228455","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","698","61402  >  19305 Len=636"
"182","1.243094","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"183","1.244405","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","185","61402  >  19305 Len=123"
"184","1.251662","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","767","61402  >  19305 Len=705"
"185","1.253502","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","918","61402  >  19305 Len=856"
"186","1.256584","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","918","61402  >  19305 Len=856"
"187","1.264162","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","184","61402  >  19305 Len=122"
"188","1.284310","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","181","61402  >  19305 Len=119"
"189","1.293951","2001:4860:4864:6::70","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","128","19305  >  61402 Len=66"
"190","1.304986","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","182","61402  >  19305 Len=120"
"191","1.324221","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:4860:4864:6::70","UDP","183","61402  >  19305 Len=121"
