"No.","Time","Source","Destination","Protocol","Length","Info"
"6175","26.255879853","192.168.1.84","134.224.13.165","UDP","1114","36642  >  8801 Len=1072"
"6176","26.257501409","134.224.13.165","192.168.1.84","UDP","328","8801  >  48203 Len=286"
"6177","26.267926262","192.168.1.84","134.224.13.165","UDP","1114","36642  >  8801 Len=1072"
"6178","26.268028716","192.168.1.84","134.224.13.165","UDP","1114","36642  >  8801 Len=1072"
"6179","26.268077250","192.168.1.84","134.224.13.165","UDP","302","48203  >  8801 Len=260"
"6180","26.277645075","134.224.13.165","192.168.1.84","UDP","307","8801  >  48203 Len=265"
"6181","26.282276096","192.168.1.84","134.224.13.165","UDP","313","48203  >  8801 Len=271"
"6182","26.298401096","134.224.13.165","192.168.1.84","UDP","374","8801  >  48203 Len=332"
"6183","26.298568470","192.168.1.84","134.224.13.165","UDP","1059","36642  >  8801 Len=1017"
"6184","26.298608566","192.168.1.84","134.224.13.165","UDP","1059","36642  >  8801 Len=1017"
"6185","26.300291873","192.168.1.84","134.224.13.165","UDP","324","48203  >  8801 Len=282"
"6186","26.307810156","192.168.1.84","134.224.13.165","UDP","1059","36642  >  8801 Len=1017"
"6187","26.307838597","192.168.1.84","134.224.13.165","UDP","1058","36642  >  8801 Len=1016"
"6188","26.317386729","134.224.13.165","192.168.1.84","UDP","1252","8801  >  36642 Len=1210"
"6189","26.317387087","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6190","26.317587305","192.168.1.84","134.224.13.165","UDP","1282","36642  >  8801 Len=1240"
"6191","26.319519001","134.224.13.165","192.168.1.84","UDP","339","8801  >  48203 Len=297"
"6192","26.319519586","134.224.13.165","192.168.1.84","UDP","324","8801  >  48203 Len=282"
"6193","26.324048370","192.168.1.84","134.224.13.165","UDP","285","48203  >  8801 Len=243"
"6194","26.327294437","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6195","26.327294614","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6196","26.327396534","192.168.1.84","134.224.13.165","UDP","1282","36642  >  8801 Len=1240"
"6197","26.327418036","192.168.1.84","134.224.13.165","UDP","1282","36642  >  8801 Len=1240"
"6198","26.336964310","134.224.13.165","192.168.1.84","UDP","1251","8801  >  36642 Len=1209"
"6199","26.337113362","192.168.1.84","134.224.13.165","UDP","1281","36642  >  8801 Len=1239"
