"No.","Time","Source","Destination","Protocol","Length","Info"
"1189","8.834272","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","111","Protected Payload (KP0), DCID=6d890abf50b93de51e8818"
"1190","8.834660","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","107","Protected Payload (KP0)"
"1191","8.834855","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","109","Protected Payload (KP0)"
"1192","8.840370","2a00:1450:4003:80d::200e","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","TCP","86","443  >  49349 [FIN, ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=2990786886 TSecr=937436128"
"1193","8.840492","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2a00:1450:4003:80d::200e","TCP","86","49349  >  443 [ACK] Seq=2 Ack=2 Win=2048 Len=0 TSval=937436149 TSecr=2990786886"
"1194","8.841299","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","182","58748  >  54954 Len=120"
"1195","8.842894","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","TCP","74","443  >  49363 [ACK] Seq=1 Ack=518 Win=67584 Len=0"
"1196","8.842994","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=746386d3a552c868fd9346"
"1197","8.843207","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=6003f2b5e83dc816b6d48d"
"1198","8.843208","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=9b84626e7f1b206d2521c7"
"1199","8.843403","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=73d720092b0c6122d58285"
"1200","8.843711","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","107","Protected Payload (KP0)"
"1201","8.843807","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","107","Protected Payload (KP0)"
"1202","8.844258","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","UDP","100","58748  >  54954 Len=38"
"1203","8.844498","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=dc4edd09a7ccc2c759ca60"
"1204","8.844745","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=936f2d83d04d27213c609b"
"1205","8.844745","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","1262","Protected Payload (KP0), DCID=40f4b89df5d295e0f74200"
"1206","8.844837","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","107","Protected Payload (KP0)"
"1207","8.844919","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","541","Protected Payload (KP0), DCID=df294ccaa0082a1f5ff676"
"1208","8.845016","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","QUIC","107","Protected Payload (KP0)"
"1209","8.848202","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","QUIC","90","Protected Payload (KP0), DCID=5b41ffda828db603003bd8"
"1210","8.852953","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"1211","8.852954","2606:4700::6810:5814","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","TLSv1.3","710","Application Data"
"1212","8.853019","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","TCP","74","49363  >  443 [ACK] Seq=518 Ack=1997 Win=260096 Len=0"
"1213","8.856186","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","170","54954  >  58748 Len=108"
"1214","8.856187","2001:818:ea03:7f00:f990:3b3d:59c4:b26d","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","UDP","100","54954  >  58748 Len=38"
"1215","8.860362","2001:8a0:fe07:7800:bd1e:7fb5:db2:f993","2606:4700::6810:5814","TLSv1.3","138","Change Cipher Spec, Application Data"
